source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2023:101681:6ccc3bc32528be43,四川,2023,物理类,专科提前批,重庆交通职业学院,专业组101（选科：不限）,341,261271,30,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,30,370,245545,480,101681,261271
zyfz:2025:101697:b7d3bedc81beb4f2,四川,2025,物理类,专科提前批,兰州资源环境职业技术大学,专业组101（选科：不限）,401,240014,25,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,25,429,216410,500,101697,240014
zyfz:2024:101697:44593e7a6aac2414,四川,2024,物理类,专科提前批,兰州资源环境职业技术大学,专业组101（选科：不限）,387,261113,25,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,25,426,231777,490,101697,261113
zyfz:2025:101660:b3d2a0ae3b39fcef,四川,2025,物理类,专科提前批,潍坊工程职业学院,专业组101（选科：不限）,393,245318,18,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,18,414,230025,492,101660,245318
zyfz:2024:101660:16e72739b064e2b4,四川,2024,物理类,专科提前批,潍坊工程职业学院,专业组101（选科：不限）,383,263380,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,10,415,241594,486,101660,263380
zyfz:2023:101660:2f69aee1d67e1b82,四川,2023,物理类,专科提前批,潍坊工程职业学院,专业组101（选科：不限）,289,279030,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,10,318,270359,441,101660,279030
zyfz:2025:101695:df262ff276c11a46,四川,2025,物理类,专科提前批,宁夏工商职业技术大学,专业组101（选科：不限）,390,247189,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,10,405,237142,489,101695,247189
zyfz:2024:101695:574940da63b1a859,四川,2024,物理类,专科提前批,宁夏工商职业技术大学,专业组101（选科：不限）,384,262840,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,10,420,237247,487,101695,262840
zyfz:2025:101696:363114f07c25345a,四川,2025,物理类,专科提前批,宁夏职业技术大学,专业组501（选科：不限）,389,247800,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,501,不限,10,418,226578,488,101696,247800
zyfz:2024:101696:5d6e0124189c0d67,四川,2024,物理类,专科提前批,宁夏职业技术大学,专业组501（选科：不限）,390,259340,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,501,不限,15,410,245643,493,101696,259340
zyfz:2023:101696:f2b4698475867b95,四川,2023,物理类,专科提前批,宁夏职业技术大学,专业组501（选科：不限）,331,265499,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,501,不限,5,334,264279,473,101696,265499
zyfz:2025:101667:5d06b8ca3986c883,四川,2025,物理类,专科提前批,武汉航海职业技术学院,专业组101（选科：不限）,384,250680,20,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,20,410,233377,483,101667,250680
zyfz:2024:101667:204b8ae7550f16f9,四川,2024,物理类,专科提前批,武汉航海职业技术学院,专业组101（选科：不限）,307,289621,20,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,20,388,260517,426,101667,289621
zyfz:2023:101667:cf8e1dfcb400b6c2,四川,2023,物理类,专科提前批,武汉航海职业技术学院,专业组101（选科：不限）,164,295001,28,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,28,324,268239,307,101667,295001
zyfz:2025:101668:fd6fa38a80026a14,四川,2025,物理类,专科提前批,武昌职业学院,专业组220（选科：不限）,384,250680,31,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,220,不限,32,412,231707,483,101668,250680
zyfz:2024:101668:02f3b6f0e2935758,四川,2024,物理类,专科提前批,武昌职业学院,专业组220（选科：不限）,388,260517,14,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,220,不限,14,414,242463,491,101668,260517
zyfz:2023:101668:7987cc6cc65d7436,四川,2023,物理类,专科提前批,武昌职业学院,专业组220（选科：不限）,296,277170,23,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,220,不限,23,373,243626,446,101668,277170
zyfz:2025:101661:b474aa0f203ddff4,四川,2025,物理类,专科提前批,河南交通职业技术学院,专业组101（选科：不限）,384,250680,26,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,26,418,226578,483,101661,250680
zyfz:2024:101661:682d589bb1a742a1,四川,2024,物理类,专科提前批,河南交通职业技术学院,专业组101（选科：不限）,387,261113,11,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,11,412,244122,490,101661,261113
